Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
49704,1.223314,0.251536,0.164771,0.933153,-0.119224,-0.472682,0.058735,-0.023294,-0.142645,0.205914,0.886096,0.375563,-0.769306,0.713388,0.324285,0.375578,-0.753648,0.541281,0.047222,-0.168967,0.049337,0.118052,-0.143354,-0.004576,0.67612,-0.323088,0.004594,0.005332,4.7,0
60071,1.291346,-0.611809,-0.69758,-0.910533,0.209698,0.74426,-0.53504,0.138085,-0.892413,0.197272,0.358048,0.001398,0.999067,-1.370352,-0.334969,1.491393,0.667114,-0.720364,1.222579,0.312724,-0.064563,-0.274632,-0.277462,-1.74803,0.60469,-0.191966,0.024283,0.020665,81.18,0
148638,1.966258,-0.327119,-0.932569,0.747641,0.016103,-0.029461,-0.092144,-0.078946,1.111553,-0.178088,-1.300741,1.117795,0.635384,-0.485299,-1.671014,-0.821066,0.217038,-1.229527,0.563103,-0.135124,-0.359979,-0.682487,0.274069,0.645158,-0.097722,0.070672,-0.031166,-0.046805,28.48,0
161030,2.072896,0.000113,-1.110912,0.37461,-0.004757,-1.111497,0.233105,-0.368577,0.437133,0.051222,-0.744119,0.792073,0.846042,0.116133,-0.03214,-0.097619,-0.384903,-0.914235,0.196564,-0.170807,-0.290161,-0.664432,0.31274,-0.08966,-0.25318,0.20253,-0.066018,-0.059777,1.98,0
163008,2.096964,-0.079193,-1.481891,0.039688,0.50145,-0.254775,0.10379,-0.156909,0.253749,0.224149,0.106222,1.129662,0.843567,0.272735,-0.655562,0.374613,-0.970221,-0.104649,0.838502,-0.136093,-0.301155,-0.730062,0.186544,-1.079642,-0.161265,0.243272,-0.071459,-0.079711,1.29,0
3756,-1.001509,0.517019,0.179845,-2.767028,1.77324,3.239778,-0.735124,1.292571,-0.356958,-0.515137,0.64878,-3.365724,1.732077,1.550315,-0.350269,1.794784,0.399644,-0.740747,0.246959,0.212397,-0.249436,-0.878828,-0.131053,0.902161,0.466698,-0.569462,0.121027,0.039264,10.5,0
107031,2.124657,-1.702902,-1.441572,-1.596087,-0.718448,0.164261,-1.112927,-0.125663,-0.026304,1.34052,0.35068,-3.393565,1.517591,1.330347,-1.423707,-0.075484,0.607189,1.080158,0.367769,-0.250694,-0.290089,-0.374371,-0.027925,-1.536199,-0.118455,-0.138446,-0.046573,-0.063789,130.52,0
97457,1.97348,-0.47949,0.195721,0.549729,-1.027058,-0.400277,-1.015951,-0.013226,2.779313,-0.371507,-0.173092,-2.558675,1.202419,1.232977,0.112315,0.706613,0.083258,0.426626,-0.457078,-0.245018,-0.129935,-0.014341,0.315713,-0.161859,-0.626857,0.451457,-0.044595,-0.045879,15.95,0
125349,-1.651422,0.22921,-1.683836,-3.052418,-1.374405,6.033519,3.184086,-0.157412,0.204139,-1.468054,-0.315901,-0.231101,-0.174167,-0.136235,-0.010364,1.082799,-1.026583,-0.327065,-1.492592,-0.590477,0.641181,0.076805,0.115021,0.811743,-0.055598,1.089424,0.39412,-0.389886,817.01,0
119098,-1.30772,0.446476,-1.040919,0.373469,0.894866,-1.375392,0.902125,0.210498,-0.171514,-1.768261,-0.601474,0.302315,0.488655,-1.810921,-0.402905,-0.137933,1.823322,0.568934,0.16001,0.512581,0.100437,0.072531,0.129387,-0.236708,-0.210717,-0.305868,0.322347,0.124607,134.77,0
110504,1.884805,0.651404,-0.494365,4.051992,0.425853,-0.264527,0.220639,-0.299123,0.285825,1.065591,-0.207575,-2.383505,2.302447,1.515335,-1.68265,0.646332,-0.036111,-0.183504,-1.77301,-0.248857,0.014095,0.355436,0.067943,-0.005452,0.095622,0.049699,-0.062744,-0.051075,30.31,0
10045,0.887991,-0.994224,0.789547,-0.848133,-1.410807,-0.777812,-0.452749,-0.225017,3.069575,-1.606298,0.645687,-1.45759,2.355176,1.11695,0.526008,-0.42091,0.618684,0.416702,0.380442,0.323048,0.088702,0.345142,-0.273699,0.422651,0.396352,0.108569,-0.019299,0.052434,203.66,0
147797,-1.677181,0.811996,-0.613368,-2.496504,-1.187616,0.179288,-0.701108,1.439133,-1.125729,-0.343854,-0.702759,-1.056178,-1.825339,0.921704,-1.187355,2.03447,0.029285,-0.212551,0.447917,-0.356368,0.354733,0.502281,-0.112023,0.055241,0.075862,-0.272331,-0.260659,-0.051391,88,0
87179,-0.806954,0.313367,1.582259,-0.583489,0.415924,0.103096,0.309363,0.058704,0.392876,-0.118717,0.763192,0.189432,-0.581982,-0.059608,0.381439,0.19929,-0.889283,1.06773,0.360811,0.096189,0.209079,0.951368,-0.025264,0.761084,0.022078,-0.217332,0.134269,-0.056882,5.37,0
102888,-0.065296,1.109155,-0.312653,0.934588,1.308633,-0.023975,1.004934,-0.049539,1.144924,-0.287199,-1.271684,-4.380216,-1.32097,2.414113,-0.62051,-0.826559,0.785707,0.519228,0.84108,-0.107174,-0.145731,-0.02915,-0.232776,-0.106406,-0.107592,-0.453176,0.399636,0.241466,11.52,0
41921,-1.588632,-0.682444,2.451891,1.28304,0.954007,0.74317,-1.157879,0.602138,0.897168,-0.325404,-0.979518,0.22756,-1.305544,-0.60623,-1.936062,-0.546531,0.136676,0.638864,2.132705,-0.20004,-0.307863,-0.474877,-0.584045,-0.802569,0.403242,-0.233263,0.150747,0.022365,0.12,0
142636,-1.299254,0.749219,-0.139675,-1.338462,0.85313,-0.833496,0.914209,0.212983,0.156848,-1.232324,-1.61034,-0.009815,-0.655394,0.43776,-1.08152,0.197524,-0.685309,-0.473774,-0.91113,-0.646212,-0.164513,-0.473655,0.268275,0.522462,-0.095425,-0.823767,-0.170222,0.033739,22.61,0
63163,0.697881,-1.268896,0.94312,0.32609,-1.441751,0.314714,-0.677113,0.380462,1.19809,-0.369462,0.980021,0.3911,-2.075277,0.117718,-0.526698,-0.156983,0.364597,-0.377636,0.264701,0.203539,-0.03436,-0.419036,-0.042205,0.255886,-0.138262,0.926163,-0.073679,0.035678,221.53,0
37655,-1.629788,-6.446942,-0.591726,0.279617,-3.739444,0.274084,0.534492,-0.334545,-0.991046,0.469633,-1.147422,-0.872796,-0.1299,-0.557129,-0.547879,-0.518421,1.03636,0.222065,-0.349247,2.842925,0.597643,-1.295425,-1.308443,0.439826,-0.337614,-0.410262,-0.226396,0.306201,1605.41,0
96907,0.18797,0.96605,-0.676113,-0.910513,1.394051,-1.087847,1.45371,-0.455129,0.5289,-0.868276,1.423964,-1.943143,1.643137,2.260554,-1.499332,-0.327601,-0.069061,0.487075,0.170533,-0.188113,0.102658,0.57737,-0.357388,-0.494639,0.204366,0.135909,-0.044697,-0.003341,9.84,0
50082,1.294884,-0.69696,0.028664,-0.719048,-0.567194,0.122706,-0.64459,0.2227,-0.773952,0.711408,1.376566,-0.50924,-1.781462,0.384491,-0.245069,0.206901,1.029449,-1.871935,0.390848,-0.115643,0.238795,0.699574,-0.096148,-0.280597,0.554883,-0.017447,0.009416,-0.01678,10,0
26700,-0.76507,1.039526,1.17945,-0.085203,0.145014,-0.05328,0.819785,0.016683,0.150001,-0.200434,-1.523092,-0.049335,0.191344,-0.345962,-0.359962,-0.190946,-0.270908,-0.292444,0.669274,0.258254,-0.274208,-0.433837,-0.215828,-0.428318,0.161115,0.296739,0.441006,0.220446,43.94,0
73514,-0.019058,-2.807362,-0.607891,0.161847,-1.677273,-0.555738,0.555769,-0.291337,-0.723115,0.287206,-0.423996,-0.459724,-1.017571,0.469106,0.406692,-2.035045,0.801331,0.332909,-1.160608,0.810632,0.011579,-0.982855,-0.539727,0.462574,0.018191,1.030139,-0.192652,0.117715,709.68,0
123635,-9.37434,5.316151,-1.46754,-0.614822,-4.436572,0.834916,-2.283285,1.42393,5.540181,8.582779,-2.006939,0.393149,-0.347154,-2.461901,-0.849204,-2.321142,0.941331,1.517006,-0.644879,2.435023,-0.545398,-0.621946,-0.084077,-0.072477,1.926212,-0.154729,1.686882,1.003743,50,0
2652,1.034531,-0.570049,0.664283,0.800296,-0.874872,0.155036,-0.496645,0.24032,0.977472,-0.140265,0.156378,0.336006,-1.720496,0.026471,-1.386888,-0.105468,-0.017526,0.173619,0.760516,-0.052566,-0.087584,-0.198502,-0.162915,0.033819,0.444565,0.528263,-0.033729,0.009365,82.18,0
140055,-0.798025,1.354776,-1.170545,1.10065,1.090722,-0.335331,1.251417,0.33158,-1.234127,-0.760075,0.967538,0.576448,-0.036359,-0.553347,-0.880224,-0.38786,1.237453,0.859511,0.788685,0.313048,0.198319,0.492311,-0.015319,0.589797,0.082951,-0.431236,0.296607,0.187745,104.94,0
161006,-1.242797,1.111648,-0.169232,-2.386262,-0.099334,-1.048331,0.136449,-1.50461,-1.598647,-0.068098,-0.812633,-0.222122,0.785874,0.213934,-0.583974,1.094119,0.200803,-1.789888,-0.085154,-0.331584,1.629153,-0.302696,-0.006114,-0.092513,0.141316,-0.38147,0.314712,0.091016,30,0
165068,1.971093,0.398989,-2.312233,1.387914,0.960473,-0.678472,0.520127,-0.142336,-0.008609,-0.170564,1.040174,0.259133,-1.233434,-0.624548,-0.932927,-0.001395,0.814828,0.622166,-0.152244,-0.257705,0.009383,0.141829,0.005813,0.558039,0.414387,-0.539903,-0.011768,-0.03265,14.27,0
56044,-0.378338,0.852131,1.153796,0.303297,0.47625,0.22346,0.870078,0.107199,-0.917948,-0.347482,1.173854,0.831219,0.443924,0.374082,0.224882,-0.057261,-0.539336,0.116768,-0.191375,0.038246,0.191444,0.501355,-0.164155,-0.293511,0.228693,-0.339363,0.038782,0.013572,52.28,0
36243,0.75065,-1.174771,0.858232,0.452641,-1.509952,-0.325438,-0.391226,0.037834,1.303079,-0.538577,-0.934648,0.145688,-0.808949,-0.33705,-0.182743,-0.049457,0.197959,-0.488479,0.396422,0.354199,-0.099193,-0.605785,-0.120737,0.443699,0.021126,0.920393,-0.084061,0.053959,246.78,0
70610,-1.468386,1.280611,1.58582,-0.392383,-0.306347,-1.346491,0.714735,-0.035151,-0.283947,-0.260519,0.02452,0.405009,0.289417,0.067002,0.36757,0.299831,-0.445168,-0.661451,-0.875852,-0.082467,-0.153309,-0.493218,0.01091,0.904693,-0.185169,-0.138073,-0.413267,-0.093803,12.56,0
121782,1.837735,-1.430926,-0.822133,-1.190599,-0.235423,1.626842,-1.258189,0.560247,-0.160728,0.693718,1.320089,0.338797,0.021063,-0.144494,0.430504,0.660818,0.625243,-2.280892,-0.124914,0.089176,0.119373,0.18921,0.382016,-0.68683,-0.733835,-0.428119,0.038814,-0.042629,100.94,0
128860,-9.070453,4.540622,-5.682499,-0.373536,-5.073193,0.835235,-5.50967,7.060012,-0.97,-2.001394,-1.452634,2.834098,0.01873,4.552542,-0.178777,1.51088,2.614502,-0.098832,-1.211486,-1.7909,1.032079,0.828836,0.22358,-1.354267,-0.023923,0.607398,-2.838626,-0.903418,4.08,0
146562,1.897983,-0.251243,-1.462588,0.404746,0.011747,-1.231424,0.439752,-0.469208,0.470874,-0.05363,-0.685036,0.690817,0.931671,0.33696,0.673171,-0.199486,-0.600694,-0.098035,-0.212613,0.008819,0.303497,0.865003,-0.113541,-0.045517,0.28024,-0.114574,-0.032695,-0.041512,98.38,0
171649,1.422823,-2.427,-3.906744,-2.736745,0.164622,-0.879355,0.989361,-0.557753,0.266507,-0.320408,-0.120034,0.175344,-0.969771,1.303131,0.192451,-2.861777,-0.05878,2.04503,0.898124,0.316713,0.220432,0.230863,-0.712748,-0.310417,0.787927,-0.408172,-0.113153,-0.013063,488.29,0
69820,-2.809222,2.880264,-0.725198,-0.212007,-0.713713,-0.218235,-1.194744,-1.182984,-0.226388,-0.153609,-1.241564,0.722989,1.124383,0.194427,0.760014,0.91862,0.326329,0.150683,0.106684,-0.43311,2.072243,-1.649707,0.391927,-0.549939,0.180821,0.131625,-0.053432,-0.005562,1.98,0
49548,-0.721933,0.011357,1.193869,-0.498338,-0.911617,0.601378,1.042219,-0.003324,-0.899221,-0.054561,-1.4402,-0.605696,-0.674146,-0.210907,-0.624977,-1.713904,0.066098,0.692003,-1.526114,-0.653986,-0.499018,-0.861327,0.194125,-0.368709,-0.368017,-0.701062,0.137169,0.111605,212.98,0
94903,-2.053733,0.10427,1.260528,3.516653,2.379745,-0.036345,-0.106134,-0.068363,-0.133116,1.035981,0.608158,-2.569443,1.263593,1.460727,-2.814908,0.57834,-0.086685,0.547034,-0.512628,-0.860976,-0.167461,0.252674,-0.896439,-0.479651,0.136444,0.14782,-0.042558,0.158677,46.03,0
27062,0.864649,-0.476494,0.968814,0.421113,-0.30354,1.597753,-0.880743,0.734352,0.298401,-0.114179,2.366985,0.936355,-0.73821,0.470942,1.85498,-0.436108,0.486907,-1.386896,-1.758049,-0.151694,0.21003,0.576738,0.157568,-0.812072,-0.243641,0.381349,0.054058,0.013233,61.28,0
71869,-0.253444,1.064294,0.692188,-0.260712,0.666033,-0.169106,0.705412,0.022245,-0.278548,-0.513082,-1.49092,-0.629998,0.202217,-0.480337,1.014346,0.80026,-0.491873,0.341197,0.435313,0.166531,-0.352931,-0.96052,-0.166325,-1.073593,0.024073,0.158946,0.239891,0.084279,12,0
49788,1.081059,-0.130885,0.512434,1.281291,-0.28566,0.503406,-0.342561,0.311824,0.503121,0.032047,0.536281,0.420103,-1.510662,0.326712,-0.708025,-0.311715,-0.01976,-0.073406,0.019198,-0.211114,-0.024789,0.060189,-0.12923,-0.327946,0.588894,-0.263662,0.039227,0.007343,30,0
164961,-0.056969,0.053352,-0.233528,-1.504286,0.721041,-0.176443,0.84012,-0.261545,-1.256142,-0.014995,-1.767449,0.105964,1.773052,-0.187892,-0.19812,-1.647848,-0.672718,1.659347,-0.842079,-0.268386,0.100486,0.790584,-0.093107,0.071147,-0.278714,-0.155548,0.211362,0.229755,76,0
78937,0.044881,-1.491093,-0.563264,2.616511,0.003384,0.961032,0.794347,-0.023606,-0.64984,0.360686,-1.591982,-0.574072,0.131463,0.399787,1.021418,0.954359,-0.849506,-0.140792,-1.032592,1.107591,0.216054,-0.803839,-0.645349,-1.335163,0.265536,-0.047974,-0.110729,0.115427,623.1,0
37251,1.253507,-0.422425,-0.209638,-0.593084,1.284854,3.82428,-1.389649,1.068723,0.623395,-0.056757,-0.178349,0.014056,0.27624,-0.099532,1.774002,1.170284,-1.179332,0.835372,-0.208138,0.060209,0.165384,0.386871,-0.065496,1.0583,0.34957,0.592774,0.016493,0.024137,6.68,0
149832,-0.812725,1.30419,1.154233,2.402461,1.621056,0.421916,1.014844,0.028118,-1.548829,0.478329,-1.698955,-0.095576,0.61823,-0.351213,-2.239035,0.578799,-0.857204,-0.558371,-1.98792,-0.254471,0.158083,0.499601,-0.357701,0.622903,0.20054,-0.05192,-0.01123,0.144062,7.56,0
60091,1.001167,-0.243897,0.383877,1.39977,-0.530131,-0.029067,-0.178737,0.288998,0.501285,0.113898,0.792309,-0.434806,-3.480153,0.931209,-0.447177,-0.426923,0.273312,-0.140722,-0.150044,-0.28357,-0.041371,-0.200171,-0.05789,0.159029,0.47667,-0.337753,0.004981,0.010343,62.24,0
11292,-0.759195,0.510006,1.575875,-1.024576,0.746703,0.070586,0.465449,-0.029926,1.453086,-1.517922,-1.188158,-2.695127,1.919683,0.935446,-1.537414,0.148385,0.188363,0.088363,0.289538,0.008688,-0.284279,-0.479179,-0.477968,-0.970411,0.636522,1.07407,-0.087694,0.025187,16.1,0
167561,-0.653968,1.624992,-1.276499,-0.898748,0.978263,0.146188,0.262078,-0.264269,-0.241602,-0.536554,0.30294,0.821122,0.58818,-0.688856,-0.929418,0.786115,0.078485,0.423722,0.232005,-0.069889,0.443125,-1.096865,0.164927,-0.317227,-0.24937,0.160729,0.243665,0.069742,9.99,0
48494,-2.445611,-6.616814,-1.159859,0.358956,-3.393523,-0.430185,1.882168,-0.580088,1.702223,-2.061797,-0.07505,0.937219,0.365993,0.215152,1.55198,-0.277999,0.098268,0.48015,-0.051314,3.803005,1.294918,-0.344908,-1.751919,0.884977,-0.254515,-0.127688,-0.31368,0.359871,1916,0
170581,-0.860564,1.695423,-1.844652,-1.314635,1.101232,-0.391174,0.073199,-2.43981,-0.957745,-1.010657,-0.468886,0.443355,-0.672335,1.644021,-0.884308,0.150165,-0.717161,0.58496,0.394044,0.46008,-0.99164,1.201461,-0.124203,-1.072893,-0.253989,0.122537,0.23543,0.211427,7.7,0
83072,1.345612,-0.756047,-0.573657,-1.106484,-0.103283,0.171427,-0.389861,-0.057322,-1.061449,0.787463,-0.084184,-0.453514,0.483181,0.024369,0.08196,1.697218,-0.590119,-0.323475,1.433002,0.309457,0.201292,0.308068,-0.413493,-1.344757,0.804718,-0.036322,-0.027074,-0.00252,93.8,0
65364,-1.567236,1.880022,1.11728,0.000722,-0.615288,-0.302129,-0.54017,-1.884372,-0.418505,-0.370592,0.144068,0.619306,0.026748,0.576663,0.957026,-0.116911,0.431869,-0.909162,-0.598438,-0.543989,2.169823,-1.165943,0.46961,0.545601,-0.252572,0.08867,0.26061,0.084796,1.98,0
58898,-1.479467,0.826449,0.379153,-1.426314,0.755375,0.385791,0.410615,0.257497,-0.125241,0.007971,0.262871,0.590846,0.687372,0.034157,0.039191,0.711109,-1.045689,0.020024,-0.057731,-0.209376,-0.039686,0.079623,-0.032129,-1.278403,-0.347985,0.785011,-0.441673,-0.155091,20,0
19054,-2.206312,0.955858,1.027208,0.075055,0.772968,0.935954,-0.731421,-1.147082,1.86031,0.204106,1.486412,-2.766186,-0.058908,1.879931,1.313874,-1.189767,1.837961,-1.801263,-1.964958,-0.759964,1.306458,-0.203183,0.00914,-0.70931,-0.764861,0.318547,0.781413,0.261829,44.2,0
77480,-0.347456,0.875049,0.233725,0.262754,-0.216187,-0.404678,0.70781,0.269434,-0.725162,-0.538561,-1.193797,-0.185629,0.172953,0.636259,1.08167,0.294519,-0.247187,-0.292074,1.107003,0.131963,-0.356583,-1.39397,0.434475,-0.501537,-0.602617,0.026275,-0.144786,-0.023479,105.95,0
171943,0.087032,-2.727628,-3.215031,2.216197,-0.229633,-1.419572,2.553476,-0.987507,-0.614069,-0.122735,-0.258662,0.954588,1.023924,0.937475,-0.329244,-0.963367,-0.04542,-0.630301,-0.851974,1.831958,0.969834,0.73864,-1.082522,0.535977,0.474597,-0.330842,-0.23569,0.10563,1026.46,0
112144,2.231428,-1.487779,-1.252706,-1.758598,-0.879442,-0.092103,-1.107255,-0.049165,-1.472206,1.729651,0.271871,-0.309424,0.35758,-0.213085,-0.836602,-0.27104,0.093139,0.535082,0.326386,-0.324044,-0.13178,-0.003549,0.167604,0.262329,-0.134406,-0.190287,-0.007436,-0.053018,50,0
40509,1.280911,0.724928,-0.9319,1.128203,1.00102,0.089433,0.171564,-0.017801,-0.093829,-0.801201,-0.751847,-0.254622,0.775229,-1.842992,1.425176,0.873428,0.794409,0.730948,-0.604748,-0.036425,-0.097619,-0.132172,-0.288541,-1.465103,0.811263,-0.165319,0.061455,0.048908,1,0
46600,-0.379777,0.939138,1.24414,0.094694,-0.13491,-1.033881,0.596389,0.031983,-0.114828,-0.462374,-0.528237,-1.067395,-1.738247,-0.057044,1.099506,0.4707,0.114755,0.093766,-0.080789,0.023171,-0.277061,-0.843851,0.035366,0.282137,-0.218384,0.077796,0.229142,0.09561,12.48,0
79204,1.302675,-0.396391,0.306903,-1.108929,-0.294078,0.458923,-0.644701,0.165262,1.834239,-1.137308,-1.379969,0.643144,0.708665,-0.308763,1.568934,-0.351244,-0.405426,0.13124,0.721766,-0.078544,-0.070742,0.113797,-0.185517,-1.289949,0.631956,-0.571812,0.111724,0.018811,1,0
134268,-0.978929,-0.281246,-0.372763,-4.061063,1.390568,3.736658,-0.77405,1.307427,-2.528029,0.285572,-0.616,-1.104847,0.119308,-0.104345,-0.415799,-0.404218,0.374168,-0.029933,-0.860333,-0.427964,-0.028746,0.037714,-0.344055,0.697187,0.826498,-0.014638,-0.199914,-0.04147,48,0
88727,1.363734,-0.615078,0.561919,3.85075,-0.722365,1.123478,-0.745714,0.327622,-0.358418,1.387268,0.215561,0.855605,1.136477,-0.438818,-0.764651,1.961005,-1.580654,0.935823,-1.656935,0.284933,0.404493,0.736328,0.000971,-0.336762,-0.541589,-0.055374,0.006427,0.011874,235.8,0
78038,-1.643023,-0.648122,1.850869,0.398086,-1.08248,1.199006,1.587161,0.251647,0.029059,-1.268482,-1.33831,-0.652728,-0.737812,-0.195244,0.418706,0.426478,-0.537697,0.305274,-1.235744,0.81166,0.427919,0.480502,0.635777,-0.523082,0.673254,-0.275453,-0.064405,0.101253,447.42,0
2874,1.209219,0.437208,0.639071,1.179881,-0.425873,-1.055958,0.205968,-0.283709,-0.164059,-0.042012,0.147644,1.022,1.282561,0.092211,0.854365,0.016855,-0.430566,-0.433143,-0.504997,-0.065647,-0.016987,0.03907,0.004199,0.728512,0.541893,-0.463085,0.031274,0.031802,5,0
168833,-0.160558,0.728249,0.723103,-1.135571,0.706142,0.061914,0.51293,0.060012,0.573137,-0.928939,0.233741,-0.057549,-0.455662,-1.443677,-0.124778,1.057493,-0.339763,1.237694,0.320929,0.113717,-0.353938,-0.704578,-0.23287,-1.186337,-0.105391,-0.237019,0.116544,-0.137681,0.85,0
128430,1.793119,0.269054,-0.972221,3.426394,1.185092,1.827328,-0.201749,0.469284,-0.997506,1.523779,0.365337,0.20269,-0.489636,0.503666,-0.687204,0.237659,-0.377222,-0.7882,-2.179709,-0.379667,0.37502,1.238198,-0.009895,-1.630113,0.039369,0.35712,0.007784,-0.079762,10.62,0
63266,0.167004,-2.14462,0.174132,-0.533135,-1.320163,0.379215,-0.08106,0.120125,1.50815,-1.198854,1.20817,1.561669,0.337026,0.081305,0.890937,-0.404062,-0.248506,0.575502,0.356438,0.959139,0.517331,0.587654,-0.622923,-0.222897,0.382769,-0.555874,0.009576,0.108417,528,0
164855,2.013716,0.439072,-2.498592,1.265654,1.248825,-0.390429,0.541139,-0.141226,-0.057473,-0.183882,0.70077,0.389189,-0.604795,-0.762911,-0.957891,0.113432,0.607885,0.712134,0.027576,-0.215777,-0.018697,0.099682,-0.056729,0.08872,0.498872,-0.511308,-0.008039,-0.03712,10.03,0
59094,-0.384662,-0.230796,1.591756,-0.859714,-0.127406,-1.008097,0.259286,-0.672895,-0.895197,1.114317,-0.276445,-1.279665,-0.13669,-0.633117,0.941865,0.520196,0.288911,-1.003585,1.276513,0.258524,0.338913,1.219469,-0.273107,0.44785,-0.373937,-0.127094,-0.453157,-0.188274,19.8,0
80541,-1.897477,2.061804,-0.176479,-0.156969,-0.652516,-0.191751,-0.568779,1.552963,-0.704993,-0.435351,0.952249,0.892991,-0.09882,0.654235,0.425071,0.729981,0.421582,0.143435,-0.106586,0.005889,-0.146013,-0.631576,0.156492,-0.384307,-0.054638,0.122491,0.098902,-0.000068,9.99,0
160294,-1.92494,2.517463,-1.954666,-0.598821,-0.511743,-0.907084,-0.459927,1.575469,-0.507842,-0.1158,0.16882,1.754758,1.214517,1.460687,-0.397675,0.163734,-0.195805,0.653434,0.263021,0.002932,0.497242,1.39063,0.058962,-0.343838,-0.507909,-0.19406,0.329216,0.241936,0.89,0
148209,1.876555,-0.677943,0.030167,0.958975,-1.133622,0.10703,-1.170058,0.238782,2.309412,-0.843912,-1.449834,0.577206,-0.117093,-2.407001,-1.5579,0.10831,1.104052,0.11743,0.290656,-0.145042,-0.196969,-0.051074,0.204988,-0.145606,-0.409569,0.577438,0.03556,-0.011282,27.03,0
142464,2.165567,-1.330348,-1.628325,-1.930749,-0.152561,0.555046,-0.883226,0.142086,-1.966493,1.698076,1.291553,-0.089968,0.178415,0.309872,0.246982,-1.282487,0.980461,-1.241074,-0.821221,-0.515567,-0.191451,-0.085317,0.324225,-1.464748,-0.400629,-0.21257,0.023742,-0.08092,24.95,0
147215,2.285762,-1.52954,-0.984986,-1.812459,-1.040323,0.173512,-1.455283,0.098053,-1.163078,1.735483,-0.021769,-0.670703,-0.142137,-0.272035,-0.611308,-0.002647,-0.025632,0.825695,0.324717,-0.414069,-0.14609,0.006885,0.210975,0.052222,-0.232513,-0.188404,0.012515,-0.055036,17.4,0
19895,0.140904,0.044274,1.552822,-0.015595,-0.710501,0.329039,-0.572408,0.211437,0.140627,0.365215,1.977275,-3.328867,-0.033409,1.526233,-0.79939,-0.177321,2.136332,-0.881533,2.4093,0.112417,-0.013506,0.279926,-0.037645,-0.037138,-0.471549,-0.087809,0.097072,0.042677,5,0
36406,-0.313032,0.716847,1.643715,0.204422,-0.169986,-0.417944,1.054324,-0.369361,0.047881,-0.351342,-0.645104,0.26893,0.2678,-0.510371,-0.420743,-0.465442,-0.095013,-0.626085,0.357631,0.0186,-0.19443,-0.25944,-0.129281,0.434308,0.000683,0.187134,-0.271907,-0.218423,58.4,0
141454,-3.61057,-3.760159,-0.822402,-0.745526,-0.450649,-0.23492,4.076495,-0.499189,-1.067994,-1.948004,-0.863106,-0.165717,0.622504,0.363482,-0.227492,0.16945,-0.553065,-0.20277,-0.57796,2.789678,0.808273,-0.137926,2.363189,0.705978,1.389851,1.284317,-0.582795,0.131803,1096,0
115401,2.064008,0.032406,-1.755894,1.602215,0.799324,0.022923,0.237936,-0.079352,-0.856264,1.358787,-0.467682,-0.435035,-1.039214,0.601779,-1.649901,0.948282,-0.758641,-0.441434,0.065343,-0.210321,-0.12982,-0.392469,0.063059,-1.079532,-0.201408,2.318224,-0.243445,-0.117364,14.9,0
